"Ajar_LangoisseDuRoiSalomon.1979" "Gary_Au-DelàDeCetteLimite.1975" "Gary_LaPromesseDlAube.1960" "Gary_LesClownsLyriques.1979" "Gary_LesEnchanteurs.1973" "Gary_LesRacinesDuCiel.1956" "SchwarzBart_LaMulatresse-Solitude.1972" "SchwarzBart_LeDernierDesJustes.1959" "Vailland_LaLoi.1957" "Vailland_LesMauvaisCoups.1948"
"allais" 0.0385154436230194 0.0219981047786652 0.0544322800979781 0 0.0132696390658174 0.0039364986531551 0 0 0 0.00785422557335847
"bêtes" 0 0.00338432381210234 0.00702352001264234 0.00147323138572144 0.00746417197452229 0.0511744824910163 0.0277595518094181 0.00761006049998098 0 0.0130903759555974
"dehors" 0.0203275952454825 0.0169216190605117 0.0140470400252847 0.0309378591001503 0.0199044585987261 0.0129342098603668 0.00757078685711402 0.0144591149499639 0.00228433063401597 0
"voulu" 0.0438648107928832 0.0118451333423582 0.0105352800189635 0.0147323138572144 0.00829352441613588 0.014621280711719 0.00252359561903801 0.0136981088999658 0.00799515721905589 0.0130903759555974
"allez" 0.026746835849319 0.0236902666847164 0.00526764000948175 0.0383040160287575 0.00331740976645435 0.0236189919189306 0 0.00837106654997907 0.0068529919020479 0.00523615038223898
"attendait" 0.00534936716986381 0.00846080953025585 0.0280940800505693 0.0235717021715431 0.0149283439490446 0.0174330654639726 0.010094382476152 0.00989307864997527 0.0125638184870878 0.00261807519111949
"coups" 0.0171179749435642 0.00846080953025585 0.00965734001738321 0.0103126197000501 0.0132696390658174 0.012371852909916 0.0328067430474941 0.0175031391499562 0.0148481491211038 0.0261807519111949
"gros" 0.0181878483775369 0.0219981047786652 0.0158029200284453 0.00883938831432865 0.00580546709129512 0.014621280711719 0.00504719123807601 0.0182641451999543 0.0137059838040958 0.0287988271023144
"lequel" 0.00641924060383657 0.00507648571815351 0.0237043800426679 0.00883938831432865 0.0298566878980892 0.0134965668108175 0.020188764952304 0.0136981088999658 0.00799515721905589 0.00261807519111949
"œuvre" 0.00427949373589104 0.0203059428726141 0.0263382000474088 0.0338843218715932 0.0340034501061571 0.00956006815766239 0.00252359561903801 0.00532704234998668 0.00114216531700798 0
"penser" 0.0342359498871284 0.0118451333423582 0.014924980026865 0.0117858510857715 0.0157576963906582 0.014621280711719 0.00252359561903801 0.00989307864997527 0.0114216531700798 0.00785422557335847
"tomber" 0.0246070889813735 0.0219981047786652 0.0122911600221241 0.013259082471493 0.0157576963906582 0.0168707085135219 0.017665169333266 0.00837106654997907 0.00228433063401597 0.0209446015289559
"village" 0 0.00169216190605117 0.000877940001580292 0.0309378591001503 0.00414676220806794 0.0247437058198321 0.0479483167617221 0.0136981088999658 0.00114216531700798 0.0680699549691067
"haute" 0.0106987343397276 0.00676864762420468 0.0263382000474088 0.00294646277144288 0.0116109341825902 0.0101224251081131 0.010094382476152 0.0213081693999467 0.0217011410231517 0.0157084511467169
"pouvais" 0.0385154436230194 0.0355354000270746 0.035995540064792 0.00147323138572144 0.00912287685774947 0.00956006815766239 0 0.00304402419999239 0 0.010472300764478
"traits" 0.00427949373589104 0.0152294571544605 0.00526764000948175 0.0147323138572144 0.0273686305732484 0.00843535425676094 0.0429011255236461 0.0167421330999581 0.0114216531700798 0.0235626767200754
"appris" 0.0139083546416459 0.010152971436307 0.0272161400489891 0.00589292554288577 0.0290273354564756 0.014621280711719 0.00504719123807601 0.0015220120999962 0.0102794878530719 0.0157084511467169
"chef" 0.00427949373589104 0.00676864762420468 0.0351176000632117 0.00441969415716432 0.00829352441613588 0.0157459946126204 0.020188764952304 0.0129371028499677 0.0159903144381118 0.0157084511467169
"dois" 0.0139083546416459 0.00846080953025585 0.0228264400410876 0.00441969415716432 0.0215631634819533 0.0174330654639726 0 0.00684905444998288 0.0148481491211038 0.0209446015289559
"donnait" 0.0171179749435642 0.00846080953025585 0.0193146800347664 0.0279913963287074 0.0232218683651805 0.0101224251081131 0.017665169333266 0.00761006049998098 0.00799515721905589 0.00523615038223898
"regarder" 0.0256769624153463 0.0118451333423582 0.014924980026865 0.0103126197000501 0.00995222929936306 0.0185577793648741 0.010094382476152 0.0136981088999658 0.0137059838040958 0
"joue" 0.00748911403780933 0.0135372952484094 0.0114132200205438 0.013259082471493 0.0124402866242038 0.00506121255405656 0.01261797809519 0.0251131996499372 0.0251276369741756 0.0314169022934339
"juge" 0 0 0.000877940001580292 0 0.00331740976645435 0.00112471390090146 0 0.00228301814999429 0.140486333991982 0
"agissait" 0.00106987343397276 0.0186137809665629 0.0166808600300255 0.0265181649429859 0.0182457537154989 0.0298049183738886 0 0.00456603629998859 0.00114216531700798 0.00261807519111949
"partir" 0.0171179749435642 0.0203059428726141 0.00965734001738321 0.0117858510857715 0.0149283439490446 0.0151836376621697 0.01261797809519 0.00837106654997907 0.0182746450721277 0.0209446015289559
"plein" 0.0171179749435642 0.0152294571544605 0.00877940001580292 0.013259082471493 0.00829352441613588 0.0140589237612682 0.015141573714228 0.0136981088999658 0.0239854716571677 0.0209446015289559
"vide" 0.00641924060383657 0.0152294571544605 0.021070560037927 0.0250449335572645 0.0157576963906582 0.00731064035585948 0.00757078685711402 0.0220691754499448 0.0102794878530719 0.00785422557335847
"année" 0.00962886090575485 0.00507648571815351 0.0105352800189635 0.00883938831432865 0.00912287685774947 0.0157459946126204 0.010094382476152 0.00684905444998288 0.0331227941932315 0.0523615038223898
"empêcher" 0.0128384812076731 0.0186137809665629 0.014924980026865 0.0162055452429359 0.0124402866242038 0.0202448502162262 0.00504719123807601 0.0144591149499639 0.00456866126803194 0.010472300764478
"lucrezia" 0 0 0 0 0 0 0 0 0.149623656528046 0
"noire" 0.0181878483775369 0.00846080953025585 0.00351176000632117 0.00883938831432865 0.0223925159235669 0.00843535425676094 0.0403775299046081 0.0205471633499486 0.0102794878530719 0.0130903759555974
"porter" 0.0481443045287742 0.010152971436307 0.014924980026865 0.0117858510857715 0.00829352441613588 0.00562356950450729 0.015141573714228 0.00837106654997907 0.0148481491211038 0.0130903759555974
"salle" 0.0203275952454825 0.00676864762420468 0.00877940001580292 0.0103126197000501 0.00663481953290871 0.00506121255405656 0.00252359561903801 0.0167421330999581 0.0479709433143353 0.0235626767200754
"blanche" 0.0128384812076731 0.0118451333423582 0.0184367400331861 0.00441969415716432 0.0124402866242038 0.00449885560360583 0.022712360571342 0.0167421330999581 0.0308384635592156 0.0157084511467169
"fauteuil" 0.0128384812076731 0.0219981047786652 0.0158029200284453 0.00736615692860721 0.0132696390658174 0.00562356950450729 0 0.00989307864997527 0.0468287779973273 0.00523615038223898
"petites" 0.0192577218115097 0.00676864762420468 0.00526764000948175 0.0220984707858216 0.0174164012738853 0.00674828340540875 0.0328067430474941 0.0175031391499562 0.0102794878530719 0.0235626767200754
"route" 0.00106987343397276 0.00338432381210234 0.00702352001264234 0.00589292554288577 0.0116109341825902 0.0219319210675784 0.017665169333266 0.0167421330999581 0.0262698022911836 0.0261807519111949
"voulez" 0.0256769624153463 0.0287667524028699 0.00175588000316058 0.0353575532573146 0.00165870488322718 0.0191201363153248 0 0.0144591149499639 0.00799515721905589 0.00261807519111949
"amis" 0.0181878483775369 0.00338432381210234 0.014924980026865 0.00736615692860721 0.0248805732484076 0.0140589237612682 0.00757078685711402 0.00989307864997527 0.00913732253606387 0.0235626767200754
"chance" 0.0160481015095914 0.0186137809665629 0.0131691000237044 0.0265181649429859 0.014098991507431 0.0112471390090146 0.00252359561903801 0.00304402419999239 0.0205589757061437 0.0261807519111949
"regarda" 0 0.00676864762420468 0.0131691000237044 0.0235717021715431 0.00580546709129512 0.0230566349684799 0.01261797809519 0.00913207259997717 0.0171324797551198 0.0366530526756728
"répondit" 0 0 0.00351176000632117 0.00589292554288577 0.00248805732484076 0.00787299730631021 0.020188764952304 0.0190251512499524 0.0571082658503992 0.0549795790135093
"connaissait" 0.0171179749435642 0.00507648571815351 0.00877940001580292 0.0162055452429359 0.00995222929936306 0.0281178475225365 0.00757078685711402 0.00761006049998098 0.00913732253606387 0.0130903759555974
"giuseppina" 0 0 0 0 0 0 0 0 0.146197160577022 0
"livre" 0.0256769624153463 0.0118451333423582 0.0184367400331861 0.0103126197000501 0.0298566878980892 0.00337414170270437 0.015141573714228 0.0136981088999658 0 0.00785422557335847
"ordre" 0.0106987343397276 0.0118451333423582 0.0131691000237044 0.00736615692860721 0.0273686305732484 0.0151836376621697 0.00504719123807601 0.0121760967999696 0.0137059838040958 0.00261807519111949
"parle" 0.0106987343397276 0.0558413428996886 0.00438970000790146 0.0235717021715431 0.0132696390658174 0.0101224251081131 0.010094382476152 0.00761006049998098 0.0114216531700798 0.0157084511467169
"peau" 0.0160481015095914 0.0169216190605117 0.00351176000632117 0.00883938831432865 0.0107815817409766 0.0118094959594653 0.0429011255236461 0.01598112704996 0.0137059838040958 0.0235626767200754
"vérité" 0 0.010152971436307 0.0131691000237044 0.0206252394001002 0.0207338110403397 0.0213695641171277 0.010094382476152 0.0144591149499639 0.00342649595102395 0.010472300764478
"certaine" 0 0.0270745904968187 0.0131691000237044 0.00883938831432865 0.0107815817409766 0.0303672753243394 0.01261797809519 0.00989307864997527 0.00456866126803194 0.00261807519111949
"chuck" 0.135873926114541 0 0 0 0 0 0 0 0 0
"eh" 0.0406551904909649 0.0169216190605117 0.00965734001738321 0.0176787766286573 0.00746417197452229 0.020807207166677 0 0.00684905444998288 0.00114216531700798 0
"fenêtre" 0.0139083546416459 0.010152971436307 0.0184367400331861 0.0206252394001002 0.00912287685774947 0.00562356950450729 0.00252359561903801 0.0144591149499639 0.0228433063401597 0.0314169022934339
"garde" 0.00855898747178209 0.00676864762420468 0.0280940800505693 0.0206252394001002 0.0190751061571125 0.00787299730631021 0.022712360571342 0.0106540846999734 0.0102794878530719 0
"humain" 0.0117686077737004 0.00338432381210234 0.0105352800189635 0.0441969415716432 0.0149283439490446 0.0163083515630711 0.00504719123807601 0.0129371028499677 0.00114216531700798 0.0130903759555974
"perdre" 0.0235372155474007 0.0270745904968187 0.00790146001422263 0.0279913963287074 0.00497611464968153 0.00843535425676094 0.00504719123807601 0.0136981088999658 0.00799515721905589 0.0340349774845534
"prenait" 0.00748911403780933 0.00507648571815351 0.0201926200363467 0.0147323138572144 0.0232218683651805 0.0106847820585639 0.010094382476152 0.0182641451999543 0.00913732253606387 0.00261807519111949
"moindre" 0.00213974686794552 0.00676864762420468 0.0237043800426679 0.00441969415716432 0.0132696390658174 0.0174330654639726 0.01261797809519 0.0205471633499486 0.00799515721905589 0.010472300764478
"parlait" 0.00748911403780933 0.0135372952484094 0.0140470400252847 0.00883938831432865 0.0190751061571125 0.020807207166677 0.020188764952304 0.00456603629998859 0.0137059838040958 0.00785422557335847
"trace" 0.00320962030191828 0.0406118857452281 0.0166808600300255 0.0191520080143787 0.014098991507431 0.0236189919189306 0 0.00532704234998668 0 0.00261807519111949
"vent" 0.00748911403780933 0.00338432381210234 0.00526764000948175 0.00589292554288577 0.00912287685774947 0.00562356950450729 0.0504719123807601 0.0213081693999467 0.00571082658503992 0.0863964813069431
"brusquement" 0.00962886090575485 0.00338432381210234 0.0237043800426679 0.0176787766286573 0.00829352441613588 0.014621280711719 0.010094382476152 0.015220120999962 0.0148481491211038 0.00523615038223898
"sourit" 0.00641924060383657 0.00846080953025585 0.00263382000474088 0.0338843218715932 0.00746417197452229 0.0236189919189306 0.015141573714228 0.01598112704996 0.00799515721905589 0.00785422557335847
"vint" 0.00106987343397276 0.0203059428726141 0.0316058400568905 0.00589292554288577 0.0174164012738853 0.00562356950450729 0.01261797809519 0.0175031391499562 0.00456866126803194 0.0235626767200754
"appelait" 0.0299564561512373 0.00846080953025585 0.0114132200205438 0.0191520080143787 0.0290273354564756 0.00731064035585948 0.015141573714228 0.00532704234998668 0.00342649595102395 0.00261807519111949
"grandes" 0.00641924060383657 0.010152971436307 0.00614558001106204 0.0147323138572144 0.0116109341825902 0.0168707085135219 0.0277595518094181 0.0114150907499715 0.0137059838040958 0.0340349774845534
"passage" 0.00320962030191828 0.00676864762420468 0.0166808600300255 0.0103126197000501 0.0149283439490446 0.0185577793648741 0.010094382476152 0.0136981088999658 0.0114216531700798 0.0209446015289559
"roman" 0.0256769624153463 0.0439962095573304 0.0114132200205438 0.036830784643036 0.0182457537154989 0.00224942780180292 0.010094382476152 0.0015220120999962 0.00456866126803194 0
"manque" 0.0213974686794552 0.0253824285907676 0.0114132200205438 0.0220984707858216 0.0215631634819533 0.00899771120721166 0.00252359561903801 0.00228301814999429 0.0068529919020479 0.0209446015289559
"prêt" 0.0406551904909649 0.0236902666847164 0.00790146001422263 0.0117858510857715 0.0107815817409766 0.0179954224144233 0 0.00228301814999429 0.00571082658503992 0.00261807519111949
"sept" 0.0139083546416459 0.0169216190605117 0.0166808600300255 0.00883938831432865 0.0107815817409766 0.00674828340540875 0.00504719123807601 0.0136981088999658 0.0182746450721277 0.0366530526756728
"certain" 0.00855898747178209 0.0270745904968187 0.021070560037927 0.0117858510857715 0.0165870488322718 0.0163083515630711 0.010094382476152 0.00608804839998478 0.00342649595102395 0.00523615038223898
"chapeau" 0.0203275952454825 0.0287667524028699 0.0105352800189635 0.0294646277144288 0.0107815817409766 0.00787299730631021 0.00252359561903801 0.0175031391499562 0.00228433063401597 0.00261807519111949
"gauche" 0.00320962030191828 0.0152294571544605 0.00526764000948175 0.0162055452429359 0.00414676220806794 0.00956006815766239 0.00757078685711402 0.0319622540999201 0.0194168103891357 0.0235626767200754
"mouvement" 0.00534936716986381 0.0152294571544605 0.00702352001264234 0.00147323138572144 0.0116109341825902 0.0191201363153248 0.01261797809519 0.0190251512499524 0.0205589757061437 0.00785422557335847
"particulièrement" 0.00213974686794552 0.00169216190605117 0.0280940800505693 0.0162055452429359 0.014098991507431 0.026993133621635 0.00504719123807601 0.00380503024999049 0.00342649595102395 0.00261807519111949
"souriant" 0.00855898747178209 0.00507648571815351 0.00877940001580292 0.013259082471493 0.00497611464968153 0.00731064035585948 0.0504719123807601 0.0365282903999087 0.00456866126803194 0.00261807519111949
"véritable" 0.00106987343397276 0.00338432381210234 0.0158029200284453 0.0176787766286573 0.0207338110403397 0.0230566349684799 0.00252359561903801 0.0136981088999658 0.00456866126803194 0
"entendre" 0.00962886090575485 0.00338432381210234 0.00965734001738321 0.00736615692860721 0.0107815817409766 0.0157459946126204 0.0277595518094181 0.0228301814999429 0.00913732253606387 0.010472300764478
"gorge" 0.00106987343397276 0.0169216190605117 0.0105352800189635 0.0206252394001002 0.00912287685774947 0.00337414170270437 0.0529955079997981 0.0228301814999429 0.0114216531700798 0.0157084511467169
"importe" 0.0331660764531556 0.0203059428726141 0.0114132200205438 0.0191520080143787 0.00165870488322718 0.0140589237612682 0.00252359561903801 0.00380503024999049 0.0148481491211038 0.0157084511467169
"patron" 0.0213974686794552 0.00338432381210234 0.00175588000316058 0.00883938831432865 0.00414676220806794 0.00562356950450729 0 0.00608804839998478 0.0753829109225269 0.00523615038223898
"prix" 0.00534936716986381 0.0169216190605117 0.0184367400331861 0.013259082471493 0.0157576963906582 0.0168707085135219 0.00504719123807601 0.00761006049998098 0.0171324797551198 0
"travail" 0.00320962030191828 0.00507648571815351 0.00877940001580292 0.00441969415716432 0.0107815817409766 0.014621280711719 0.015141573714228 0.0136981088999658 0.0205589757061437 0.0549795790135093
"angoisse" 0.0427949373589104 0.0169216190605117 0.00351176000632117 0.0147323138572144 0.00414676220806794 0.00337414170270437 0.01261797809519 0.0175031391499562 0.0159903144381118 0.00785422557335847
"cour" 0.00213974686794552 0.00507648571815351 0.0201926200363467 0.00441969415716432 0.0248805732484076 0.00506121255405656 0.00757078685711402 0.0251131996499372 0.00799515721905589 0.0183265263378364
