"Caeiro_1" "Caeiro_2" "Caeiro_3" "Campos_1" "Campos_2" "Campos_3" "Campos_4" "Pessoa_1" "Pessoa_2" "Pessoa_3" "Pessoa_4" "Pessoa_5" "Reis_1" "Reis_2"
"deuses" 0.0557413600891862 0.0555384140697316 0.0415036167437448 0.0404011597509387 0.0239177230327673 0.0583625145906286 0.0296442687747036 0.0297235707916378 0.00979431929480901 0.0194980147475893 0.0296354835523066 0.0208753740171178 0.786290322580645 0.928309540525782
"lá" 0.0637044115304985 0.104905893242826 0.124510850231234 0.206758876372451 0.127561189508092 0.308487577121894 0.177865612648221 0.0594471415832755 0.156709108716944 0.0638116846284742 0.0197569890348711 0.0661053510542064 0.0537634408602151 0.0468055230517201
"estar" 0.222965440356745 0.172786177105832 0.177872643187478 0.123580018061695 0.0876983177868134 0.133400033350008 0.16798418972332 0.0198157138610918 0.156709108716944 0.0903998865570051 0.0889064506569199 0.0904599540741772 0.0134408602150538 0.00780092050862002
"passa" 0.0318522057652492 0.104905893242826 0.130439938337484 0.0546603926042112 0.0876983177868134 0.0583625145906286 0.0395256916996047 0.0495392846527296 0.127326150832517 0.109897901304594 0.158055912278969 0.113074942592721 0.221774193548387 0.234027615258601
"flores" 0.246854594680682 0.339401419315026 0.415036167437448 0.0166357716621512 0.0159451486885115 0.0250125062531266 0.00988142292490119 0.108986426236005 0.0587659157688541 0.0602665910380034 0.0197569890348711 0.053928049544221 0.208333333333333 0.21062485373274
"pouco" 0.0796305144131231 0.111076828139463 0.0592908810624926 0.11407386282618 0.0717531690983018 0.150075037518759 0.108695652173913 0.0594471415832755 0.0881488736532811 0.0726744186046512 0.0592709671046133 0.0748034235613388 0.32258064516129 0.249629456275841
"fim" 0.0318522057652492 0 0.0177872643187478 0.0736727030752412 0.031890297377023 0.0667000166750042 0.0790513833992095 0.158525710888735 0.0979431929480901 0.168391945547362 0.148177417761533 0.153086076125531 0.0873655913978495 0.0780092050862002
"olhar" 0.0716674629718108 0.0431965442764579 0.0830072334874896 0.05703693141309 0.0797257434425576 0.0333500083375021 0.0691699604743083 0.168433567819281 0.186092066601371 0.15775666477595 0.0691494616220488 0.154825690626957 0.0268817204301075 0.0234027615258601
"triste" 0.0398152572065616 0.0185128046899105 0.0415036167437448 0.0522838537953325 0.0717531690983018 0.0583625145906286 0.0296442687747036 0.158525710888735 0.235063663075416 0.141803743618832 0.128420428726662 0.160044534131237 0.0806451612903226 0.0780092050862002
"fora" 0.119445771619685 0.154273372415921 0.124510850231234 0.106944246399544 0.0956708921310691 0.0750375187593797 0.128458498023715 0.0990785693054592 0.107737512242899 0.0974900737379467 0.0592709671046133 0.102637255584163 0.0739247311827957 0.0702082845775802
"tempo" 0.0955566172957477 0.0925640234495526 0.0652199691687418 0.140215789723846 0.0956708921310691 0.208437552109388 0.197628458498024 0.0198157138610918 0.039177277179236 0.0779920589903573 0.0889064506569199 0.0835014960684712 0.147849462365591 0.10921288712068
"tu" 0.167224080267559 0.1172477630361 0.130439938337484 0.130709634488331 0.0558080204097903 0.141737535434384 0.0790513833992095 0.0693549985138215 0.0979431929480901 0.0744469653998866 0.0691494616220488 0.0730638090599123 0.141129032258065 0.1170138076293
"esta" 0.0637044115304985 0.0925640234495526 0.0770781453812404 0.118826940443937 0.127561189508092 0.0667000166750042 0.16798418972332 0.0693549985138215 0.166503428011753 0.0886273397617697 0.0493924725871777 0.0974184120798831 0.0873655913978495 0.13261564864654
"corpo" 0.222965440356745 0.185128046899105 0.136369026443733 0.09506155235515 0.111616040819581 0.100050025012506 0.0197628458498024 0.0990785693054592 0.107737512242899 0.0815371525808281 0.108663439691791 0.0835014960684712 0.0470430107526882 0.0624073640689601
"talvez" 0.159261028826246 0.178957112002468 0.112652674018736 0.0926850135462712 0.0717531690983018 0.0750375187593797 0.177865612648221 0.0693549985138215 0.0783545543584721 0.0957175269427113 0.0395139780697422 0.100897641082736 0.0470430107526882 0.0624073640689601
"depois" 0.159261028826246 0.111076828139463 0.130439938337484 0.13308617329721 0.0797257434425576 0.0750375187593797 0.306324110671937 0.108986426236005 0.0489715964740451 0.0744469653998866 0.0493924725871777 0.0730638090599123 0.0604838709677419 0.0624073640689601
"longe" 0.183150183150183 0.135760567726011 0.136369026443733 0.0689196254574837 0.183369209917882 0 0.0395256916996047 0.0693549985138215 0.107737512242899 0.0726744186046512 0.0889064506569199 0.0748034235613388 0.161290322580645 0.18722209220688
"todo" 0.111482720178372 0.0925640234495526 0.112652674018736 0.137839250914967 0.199314358606394 0.125062531265633 0.0592885375494071 0.0792628554443674 0.107737512242899 0.0797646057855927 0.118541934209227 0.0748034235613388 0.0403225806451613 0.0234027615258601
"gente" 0.0716674629718108 0.0987349583461894 0.106723585912487 0.178240410665906 0.215259507294906 0.0917125229281307 0.276679841897233 0.0594471415832755 0.0783545543584721 0.0726744186046512 0.0296354835523066 0.0643657365527799 0 0
"outros" 0.159261028826246 0.104905893242826 0.0948654096999881 0.116450401635059 0.103643466475325 0.108387527096882 0.177865612648221 0.0792628554443674 0.107737512242899 0.0691293250141804 0.0592709671046133 0.0626261220513534 0.114247311827957 0.12481472813792
"pensamento" 0.159261028826246 0.135760567726011 0.112652674018736 0.0261419268976662 0.031890297377023 0.016675004168751 0.0296442687747036 0.128802140097097 0.127326150832517 0.127623369256948 0.0790279561394843 0.133950316609839 0.0470430107526882 0.0624073640689601
"mal" 0.0557413600891862 0.0740512187596421 0.0830072334874896 0.05703693141309 0.0398628717212788 0.0500250125062531 0.0988142292490119 0.138709997027643 0.0685602350636631 0.132941009642655 0.128420428726662 0.132210702108413 0.0604838709677419 0.0468055230517201
"saber" 0.10351966873706 0.0863930885529158 0.148227202656231 0.0594134702219687 0.0398628717212788 0.0833750208437552 0.0889328063241107 0.128802140097097 0.0685602350636631 0.125850822461713 0.108663439691791 0.120033400598427 0.0134408602150538 0.0234027615258601
"seja" 0.0875935658544354 0.0678802838630053 0.0830072334874896 0.0903084747373925 0.0797257434425576 0.125062531265633 0.0790513833992095 0.0891707123749133 0.039177277179236 0.106352807714124 0.158055912278969 0.0921995685756036 0.100806451612903 0.0858101255948202
"cada" 0.20703933747412 0.123418697932737 0.118581762124985 0.0712961642663625 0.103643466475325 0.0667000166750042 0.0296442687747036 0.0891707123749133 0.0783545543584721 0.049631310266591 0.0296354835523066 0.0521884350427945 0.30241935483871 0.241828535767221
"pela" 0.119445771619685 0.104905893242826 0.16008537886873 0.106944246399544 0.0956708921310691 0.150075037518759 0.118577075098814 0.0693549985138215 0.0979431929480901 0.0815371525808281 0.0889064506569199 0.0695845800570594 0.0470430107526882 0.0624073640689601
"ainda" 0.0477783086478739 0.0740512187596421 0.0652199691687418 0.0712961642663625 0.0876983177868134 0.0583625145906286 0.0691699604743083 0.108986426236005 0.107737512242899 0.131168462847419 0.0691494616220488 0.125252244102707 0.0470430107526882 0.0468055230517201
"aos" 0.0238891543239369 0.0308546744831842 0.0355745286374956 0.128333095679452 0.103643466475325 0.116725029181257 0.108695652173913 0.0396314277221837 0.107737512242899 0.067356778218945 0.0889064506569199 0.0748034235613388 0.208333333333333 0.226226694749981
"sim" 0.10351966873706 0.111076828139463 0.0770781453812404 0.135462712106089 0.0637805947540461 0.158412539603135 0.24703557312253 0.0297235707916378 0.039177277179236 0.0779920589903573 0.0889064506569199 0.0730638090599123 0.0470430107526882 0.0546064435603401
"luz" 0.10351966873706 0.160444307312558 0.106723585912487 0.0712961642663625 0.0558080204097903 0.0583625145906286 0.0889328063241107 0.0891707123749133 0.146914789422135 0.108125354509359 0.0691494616220488 0.106116484587016 0.0201612903225806 0.01560184101724
"momento" 0.0955566172957477 0.0678802838630053 0.0711490572749911 0.0689196254574837 0.031890297377023 0.116725029181257 0.0790513833992095 0.0792628554443674 0.0783545543584721 0.0903998865570051 0.0889064506569199 0.109595713589868 0.134408602150538 0.14821748966378
"num" 0.0955566172957477 0.0863930885529158 0.0948654096999881 0.0998146299729075 0.0797257434425576 0.0583625145906286 0.158102766798419 0.118894283166551 0.0685602350636631 0.0974900737379467 0.0987849451743554 0.0974184120798831 0.0201612903225806 0.0312036820344801
"sono" 0.0398152572065616 0.0308546744831842 0.0296454405312463 0.0831788583107562 0 0.0500250125062531 0.276679841897233 0.0990785693054592 0.0979431929480901 0.115215541690301 0.207448384866146 0.0974184120798831 0.0470430107526882 0.0780092050862002
"ninguém" 0.0637044115304985 0.0493674791730947 0.0592908810624926 0.0427776985598175 0.0239177230327673 0.0500250125062531 0.0790513833992095 0.178341424749827 0.0587659157688541 0.124078275666478 0.158055912278969 0.120033400598427 0.0739247311827957 0.0780092050862002
"sombra" 0.0557413600891862 0.0617093489663684 0.0533617929562433 0.03802462094206 0.0239177230327673 0.0667000166750042 0.0197628458498024 0.168433567819281 0.127326150832517 0.116988088485536 0.0790279561394843 0.113074942592721 0.141129032258065 0.1170138076293
"também" 0.10351966873706 0.0802221536562789 0.0652199691687418 0.121203479252816 0.0956708921310691 0.175087543771886 0.158102766798419 0.0891707123749133 0.0489715964740451 0.0815371525808281 0.0691494616220488 0.0800222670656183 0.0336021505376344 0.0234027615258601
"dor" 0.0159261028826246 0.00617093489663684 0.0118581762124985 0.0356480821331812 0.0398628717212788 0.0500250125062531 0 0.0990785693054592 0.176297747306562 0.147121384004538 0.167934406796404 0.151346461624104 0.0403225806451613 0.0390046025431001
"existe" 0.254817646121994 0.271521135452021 0.183801731293727 0.009506155235515 0.0159451486885115 0.00833750208437552 0 0.0693549985138215 0.0783545543584721 0.0779920589903573 0.148177417761533 0.0852411105698977 0.0403225806451613 0.0546064435603401
"sua" 0.0796305144131231 0.0802221536562789 0.106723585912487 0.047530776177575 0.0478354460655346 0.0416875104218776 0.0494071146245059 0.128802140097097 0.0587659157688541 0.0709018718094158 0.0790279561394843 0.0713241945584858 0.235215053763441 0.234027615258601
"vem" 0.0477783086478739 0.0308546744831842 0.0474327048499941 0.106944246399544 0.223232081639161 0.0500250125062531 0.108695652173913 0.0396314277221837 0.0587659157688541 0.0868547929665343 0.138298923244098 0.0974184120798831 0.0403225806451613 0.0468055230517201
"ar" 0.0796305144131231 0.0740512187596421 0.0711490572749911 0.05703693141309 0.127561189508092 0.0250125062531266 0.00988142292490119 0.128802140097097 0.039177277179236 0.108125354509359 0.128420428726662 0.107856099088442 0.0604838709677419 0.0624073640689601
"menos" 0.143334925943622 0.141931502622647 0.130439938337484 0.0926850135462712 0.0637805947540461 0.0833750208437552 0.197628458498024 0 0.0489715964740451 0.0567214974475326 0.0987849451743554 0.057407278547074 0.0940860215053763 0.10921288712068
"sabe" 0.127408823060997 0.1172477630361 0.118581762124985 0.05703693141309 0.0637805947540461 0.0250125062531266 0.0691699604743083 0.118894283166551 0.0979431929480901 0.0886273397617697 0.0790279561394843 0.0782826525641918 0.0873655913978495 0.0780092050862002
"terra" 0.119445771619685 0.141931502622647 0.183801731293727 0.05703693141309 0.0239177230327673 0.0416875104218776 0.0988142292490119 0.0792628554443674 0.0783545543584721 0.067356778218945 0.0592709671046133 0.0730638090599123 0.10752688172043 0.12481472813792
"morte" 0.0557413600891862 0.0802221536562789 0.0415036167437448 0.0784257806929987 0.0478354460655346 0.0583625145906286 0.118577075098814 0.0990785693054592 0.0979431929480901 0.0886273397617697 0.0790279561394843 0.0713241945584858 0.100806451612903 0.14821748966378
"vai" 0.0398152572065616 0.0617093489663684 0.0592908810624926 0.0641665478397262 0.0637805947540461 0.0333500083375021 0.0691699604743083 0.0891707123749133 0.137120470127326 0.113442994895065 0.0790279561394843 0.106116484587016 0.0268817204301075 0.0468055230517201
"vê" 0.0955566172957477 0.0987349583461894 0.100794497806237 0.0261419268976662 0.0478354460655346 0.00833750208437552 0.0296442687747036 0.108986426236005 0.117531831537708 0.0903998865570051 0.138298923244098 0.0974184120798831 0.0739247311827957 0.0780092050862002
"mãos" 0.0557413600891862 0.0431965442764579 0.0474327048499941 0.0689196254574837 0.0876983177868134 0.0833750208437552 0.0395256916996047 0.138709997027643 0.0685602350636631 0.0726744186046512 0.0889064506569199 0.0678449655556329 0.147849462365591 0.17162025118964
"árvores" 0.135371874502309 0.209811786485653 0.272738052887466 0.047530776177575 0.0797257434425576 0.0500250125062531 0.0197628458498024 0.0594471415832755 0.127326150832517 0.049631310266591 0.00987849451743554 0.0469695915385151 0.0672043010752688 0.0702082845775802
"às" 0.111482720178372 0.123418697932737 0.177872643187478 0.111697324017301 0.151478912540859 0.116725029181257 0.0592885375494071 0.0198157138610918 0.0489715964740451 0.0425411230856495 0.00987849451743554 0.0295734465242502 0.114247311827957 0.10141196661206
"rio" 0.0716674629718108 0.1172477630361 0.124510850231234 0.0451542373686962 0.0797257434425576 0.0667000166750042 0 0.0594471415832755 0.0685602350636631 0.0815371525808281 0.0296354835523066 0.0835014960684712 0.114247311827957 0.10921288712068
"antes" 0.175187131708871 0.215982721382289 0.148227202656231 0.0499073149864537 0.0239177230327673 0.0416875104218776 0.0790513833992095 0.0594471415832755 0.019588638589618 0.0425411230856495 0.0493924725871777 0.0487092060399415 0.134408602150538 0.1560184101724
"mesma" 0.135371874502309 0.129589632829374 0.106723585912487 0.0998146299729075 0.0637805947540461 0.141737535434384 0.108695652173913 0.0396314277221837 0.019588638589618 0.0372234826999433 0.0493924725871777 0.0434903625356621 0.120967741935484 0.1170138076293
"vão" 0.0318522057652492 0.0246837395865474 0.023716352424997 0.01901231047103 0.031890297377023 0.0250125062531266 0 0.108986426236005 0.0979431929480901 0.124078275666478 0.138298923244098 0.120033400598427 0.0940860215053763 0.0624073640689601
"agora" 0.111482720178372 0.0925640234495526 0.0889363215937389 0.0926850135462712 0.135533763852348 0.0416875104218776 0.108695652173913 0.0495392846527296 0.0783545543584721 0.0691293250141804 0.0395139780697422 0.0695845800570594 0.0336021505376344 0.0390046025431001
"ti" 0.0637044115304985 0.0493674791730947 0.0533617929562433 0.09506155235515 0.031890297377023 0.0583625145906286 0.158102766798419 0.0495392846527296 0.0881488736532811 0.0744469653998866 0.0493924725871777 0.0661053510542064 0.114247311827957 0.10921288712068
"frio" 0.0637044115304985 0.0617093489663684 0.0474327048499941 0.0641665478397262 0.0478354460655346 0.0667000166750042 0.118577075098814 0.108986426236005 0.0685602350636631 0.0833096993760635 0.108663439691791 0.0852411105698977 0.0537634408602151 0.0546064435603401
"lhe" 0.183150183150183 0.172786177105832 0.148227202656231 0.0427776985598175 0.0239177230327673 0.0416875104218776 0.0592885375494071 0.108986426236005 0.039177277179236 0.0549489506522972 0.0592709671046133 0.0591468930485005 0.0873655913978495 0.0936110461034402
"criança" 0.135371874502309 0.141931502622647 0.118581762124985 0.0522838537953325 0.031890297377023 0.0833750208437552 0.0494071146245059 0.108986426236005 0.029382957884427 0.0744469653998866 0.0987849451743554 0.0835014960684712 0.00672043010752688 0.01560184101724
