"Caeiro_1" "Caeiro_2" "Campos_1" "Campos_2" "Campos_3" "Pessoa_1" "Pessoa_2" "Pessoa_3" "Pessoa_4" "Reis_1"
"fingir" 0 0.0312793243665937 0.008030838419531 0.00595876534382076 0 0.00989119683481701 0.00986679822397632 0 0.00982800982800983 0
"fomos" 0 0 0 0 0 0 0 0.00978282136568186 0 0.0594707106749926
"fontes" 0.0196869770646717 0 0.008030838419531 0.00595876534382076 0 0 0.00986679822397632 0 0 0.0198235702249975
"foste" 0.00984348853233586 0 0.008030838419531 0.00595876534382076 0 0 0 0.0391312854627274 0 0
"frescura" 0.00984348853233586 0 0 0.0178762960314623 0.00982414775518224 0.00989119683481701 0 0.00978282136568186 0 0
"frutos" 0 0.0156396621832968 0 0.0119175306876415 0.00982414775518224 0.00989119683481701 0 0 0 0.0198235702249975
"futura" 0 0 0.016061676839062 0.00595876534382076 0.00982414775518224 0 0 0.00978282136568186 0 0.0198235702249975
"goza" 0 0 0.016061676839062 0 0 0.00989119683481701 0 0 0.0196560196560197 0.0198235702249975
"graça" 0.00984348853233586 0.0156396621832968 0 0.00595876534382076 0.00982414775518224 0.00989119683481701 0 0.0195656427313637 0 0
"humanos" 0 0 0 0.00595876534382076 0.0294724432655467 0 0 0 0 0.0297353553374963
"imaginar" 0 0.0156396621832968 0 0 0.039296591020729 0.00989119683481701 0 0 0.00982800982800983 0
"imenso" 0 0 0 0.00595876534382076 0 0.00989119683481701 0.0197335964479526 0.00978282136568186 0.0196560196560197 0
"indeciso" 0 0 0 0.00595876534382076 0 0.00989119683481701 0.00986679822397632 0.00978282136568186 0.0294840294840295 0
"infeliz" 0.0196869770646717 0 0.032123353678124 0 0 0.00989119683481701 0 0 0 0
"informe" 0 0 0 0 0 0.029673590504451 0.00986679822397632 0.0195656427313637 0.00982800982800983 0
"insónia" 0 0 0.008030838419531 0 0.0294724432655467 0 0 0.00978282136568186 0.0196560196560197 0
"intenção" 0 0 0.008030838419531 0 0 0 0.0394671928959053 0.0195656427313637 0 0
"invisível" 0 0 0.016061676839062 0.0119175306876415 0.00982414775518224 0.00989119683481701 0 0.00978282136568186 0 0
"jantar" 0 0 0.008030838419531 0.0178762960314623 0.0294724432655467 0 0 0 0 0
"jockey" 0 0 0 0 0.00982414775518224 0 0 0.0586969281940912 0 0
"jovem" 0 0 0 0 0 0 0.0394671928959053 0 0 0.0297353553374963
"lâmpada" 0 0 0.008030838419531 0 0 0 0 0.00978282136568186 0.0294840294840295 0.0198235702249975
"largo" 0 0.0156396621832968 0.008030838419531 0.0119175306876415 0.0196482955103645 0 0.00986679822397632 0 0 0
"leio" 0.00984348853233586 0 0 0.00595876534382076 0.0294724432655467 0 0 0.00978282136568186 0.00982800982800983 0
"leis" 0.00984348853233586 0 0.016061676839062 0.00595876534382076 0 0 0 0 0.00982800982800983 0.0198235702249975
"libertação" 0.00984348853233586 0 0 0.0357525920629246 0 0 0 0 0 0
"língua" 0 0 0 0.0178762960314623 0 0 0 0.00978282136568186 0 0.0297353553374963
"louro" 0.00984348853233586 0.0156396621832968 0.008030838419531 0 0.00982414775518224 0.00989119683481701 0 0.00978282136568186 0.00982800982800983 0
"lúcida" 0 0 0.016061676839062 0 0 0 0.029600394671929 0 0.00982800982800983 0.00991178511249876
"maravilha" 0 0 0.024092515258593 0.00595876534382076 0 0.00989119683481701 0 0 0.0196560196560197 0
"maresia" 0 0 0 0.00595876534382076 0 0 0.0394671928959053 0.00978282136568186 0.00982800982800983 0
"marinheiro" 0 0 0.008030838419531 0.0178762960314623 0.0196482955103645 0 0 0 0 0.00991178511249876
"mastros" 0 0 0 0.0417113574067453 0 0 0 0 0 0
"mistura" 0.0196869770646717 0 0 0.0119175306876415 0 0.00989119683481701 0.0197335964479526 0 0 0
"muros" 0 0.0156396621832968 0.008030838419531 0.00595876534382076 0 0.00989119683481701 0 0.00978282136568186 0.00982800982800983 0.00991178511249876
"nascem" 0.0196869770646717 0 0.008030838419531 0 0.00982414775518224 0.00989119683481701 0 0 0 0.0198235702249975
"neve" 0 0.0312793243665937 0 0 0.0196482955103645 0.00989119683481701 0.00986679822397632 0 0 0.00991178511249876
"nomes" 0.0196869770646717 0.0312793243665937 0.008030838419531 0.00595876534382076 0.00982414775518224 0 0 0 0 0
"norte" 0 0 0.008030838419531 0.00595876534382076 0.00982414775518224 0 0.00986679822397632 0.0195656427313637 0.00982800982800983 0
"novos" 0 0 0.008030838419531 0.0119175306876415 0.0196482955103645 0 0 0 0 0.0198235702249975
"oca" 0 0 0 0.00595876534382076 0 0 0 0.00978282136568186 0.0491400491400491 0
"ócio" 0 0 0 0.00595876534382076 0.00982414775518224 0.029673590504451 0.00986679822397632 0 0.00982800982800983 0
"palmares" 0 0 0 0 0.0294724432655467 0 0.029600394671929 0 0.00982800982800983 0
"partes" 0.0295304655970076 0.0312793243665937 0 0 0.00982414775518224 0 0 0.00978282136568186 0 0
"passaram" 0 0 0.016061676839062 0.00595876534382076 0 0 0.0394671928959053 0 0 0
"pavor" 0 0 0.008030838419531 0.023835061375283 0.00982414775518224 0 0.00986679822397632 0 0 0
"pensam" 0.00984348853233586 0.0156396621832968 0.008030838419531 0.00595876534382076 0 0 0 0.00978282136568186 0 0.0198235702249975
"pequenas" 0.00984348853233586 0 0.008030838419531 0.0119175306876415 0 0.00989119683481701 0.00986679822397632 0.00978282136568186 0 0
"pequenos" 0.00984348853233586 0 0 0.0178762960314623 0 0.019782393669634 0 0 0 0.00991178511249876
"perene" 0 0 0 0 0 0.00989119683481701 0.00986679822397632 0 0.00982800982800983 0.039647140449995
"perfeita" 0.0295304655970076 0 0 0 0.00982414775518224 0 0 0.00978282136568186 0.0196560196560197 0
"perfeitamente" 0 0.0156396621832968 0.016061676839062 0.0178762960314623 0.00982414775518224 0 0 0 0 0
"perfeito" 0.0393739541293434 0.0156396621832968 0 0.00595876534382076 0 0 0 0 0.00982800982800983 0
"perfil" 0 0 0 0.00595876534382076 0 0.00989119683481701 0.0197335964479526 0.00978282136568186 0.0196560196560197 0
"pergunto" 0.0393739541293434 0 0 0 0 0 0.00986679822397632 0.00978282136568186 0.00982800982800983 0
"pinheirais" 0 0 0 0 0.0196482955103645 0 0.029600394671929 0.0195656427313637 0 0
"ponte" 0 0 0.008030838419531 0.0119175306876415 0.00982414775518224 0 0.00986679822397632 0.0195656427313637 0 0
"possível" 0 0 0.008030838419531 0.023835061375283 0 0 0.00986679822397632 0 0 0.00991178511249876
"praias" 0 0 0.008030838419531 0.0297938267191038 0 0 0 0 0 0.00991178511249876
"pranto" 0 0 0 0 0.00982414775518224 0.029673590504451 0.00986679822397632 0.00978282136568186 0 0.00991178511249876
"precisa" 0.0196869770646717 0.0156396621832968 0 0.00595876534382076 0 0.00989119683481701 0 0.00978282136568186 0.00982800982800983 0
"presa" 0 0 0 0.0178762960314623 0 0.00989119683481701 0 0.0195656427313637 0 0.00991178511249876
"preso" 0.00984348853233586 0 0 0.0119175306876415 0.00982414775518224 0 0.0197335964479526 0.00978282136568186 0 0
"pum" 0 0 0 0.0417113574067453 0 0 0 0 0 0
"quão" 0 0 0.024092515258593 0 0 0 0 0.00978282136568186 0 0.0297353553374963
"quiserem" 0.0590609311940152 0 0.008030838419531 0 0 0 0 0 0 0
"rastro" 0 0 0 0 0.00982414775518224 0 0.00986679822397632 0.00978282136568186 0.0196560196560197 0.0198235702249975
"reis" 0 0.0312793243665937 0 0.00595876534382076 0 0 0 0.0195656427313637 0 0.0198235702249975
"ri" 0.00984348853233586 0.0156396621832968 0 0 0 0 0 0.00978282136568186 0.0294840294840295 0.00991178511249876
"saberei" 0.0196869770646717 0 0.016061676839062 0 0 0 0 0.00978282136568186 0.00982800982800983 0.00991178511249876
"sabor" 0 0 0 0.0119175306876415 0 0 0.00986679822397632 0.0195656427313637 0.00982800982800983 0.00991178511249876
"sacode" 0 0.0156396621832968 0.008030838419531 0.00595876534382076 0 0 0 0.0391312854627274 0 0
"santo" 0 0.0312793243665937 0.016061676839062 0 0.00982414775518224 0.00989119683481701 0.00986679822397632 0 0 0
"saúdo" 0 0.0312793243665937 0 0.0297938267191038 0 0 0 0 0 0
"segredos" 0 0 0 0.00595876534382076 0 0.019782393669634 0.029600394671929 0.00978282136568186 0 0
"seguinte" 0 0 0.008030838419531 0.0119175306876415 0.039296591020729 0 0 0 0 0
"seguir" 0 0.0156396621832968 0.024092515258593 0 0 0 0.0197335964479526 0.00978282136568186 0 0
"semelhança" 0.00984348853233586 0 0 0 0 0 0.00986679822397632 0.0195656427313637 0.00982800982800983 0.0198235702249975
"sentes" 0.0196869770646717 0 0 0.0119175306876415 0 0 0 0.00978282136568186 0.0196560196560197 0
"seriam" 0.0295304655970076 0.0312793243665937 0.008030838419531 0 0.00982414775518224 0 0 0 0 0
"silêncios" 0 0 0.008030838419531 0.0119175306876415 0 0 0 0.00978282136568186 0.0294840294840295 0
"simpatizo" 0 0 0.048185030517186 0 0.00982414775518224 0 0 0 0 0
"sonhado" 0 0 0 0.0119175306876415 0 0.00989119683481701 0.0197335964479526 0 0 0.0198235702249975
"surge" 0.00984348853233586 0 0.008030838419531 0 0.00982414775518224 0 0.029600394671929 0.00978282136568186 0 0
"t" 0 0 0.016061676839062 0.023835061375283 0 0.00989119683481701 0 0 0 0
"tê" 0 0 0 0 0.00982414775518224 0.039564787339268 0.00986679822397632 0 0 0.00991178511249876
"termos" 0.0295304655970076 0.0156396621832968 0 0 0.00982414775518224 0 0.00986679822397632 0 0 0.00991178511249876
"tirem" 0 0 0.008030838419531 0.00595876534382076 0.00982414775518224 0 0 0 0 0.039647140449995
"tiver" 0.0196869770646717 0 0.024092515258593 0.00595876534382076 0 0 0.00986679822397632 0 0 0
"tiveram" 0.00984348853233586 0.0312793243665937 0 0 0 0 0.00986679822397632 0.0195656427313637 0.00982800982800983 0
"toma" 0 0 0.008030838419531 0.0119175306876415 0 0 0.00986679822397632 0 0.0196560196560197 0.00991178511249876
"tornado" 0 0.0156396621832968 0.008030838419531 0.00595876534382076 0 0 0 0.0195656427313637 0.0196560196560197 0
"tornar" 0.0196869770646717 0.0312793243665937 0.008030838419531 0 0.00982414775518224 0 0 0.00978282136568186 0 0
"útil" 0 0 0.008030838419531 0 0.039296591020729 0 0.00986679822397632 0 0 0.00991178511249876
"vagas" 0 0 0.008030838419531 0.023835061375283 0 0 0.0197335964479526 0 0 0
"velhos" 0 0 0.016061676839062 0.0178762960314623 0.00982414775518224 0 0 0 0 0.00991178511249876
"velo" 0 0 0.008030838419531 0 0 0.019782393669634 0.029600394671929 0.00978282136568186 0 0
"venha" 0 0 0 0.0119175306876415 0 0.00989119683481701 0 0.0293484640970456 0 0.00991178511249876
"verdadeiras" 0 0.0781983109164842 0 0.0119175306876415 0 0 0 0 0 0
"véus" 0 0 0 0 0 0.00989119683481701 0.0197335964479526 0.0293484640970456 0 0.00991178511249876
"violência" 0 0 0.008030838419531 0.0119175306876415 0 0.00989119683481701 0 0.0195656427313637 0.00982800982800983 0
"vítimas" 0 0 0 0.0417113574067453 0 0 0 0 0 0
"vivas" 0.0196869770646717 0 0 0.00595876534382076 0.00982414775518224 0.00989119683481701 0 0 0.00982800982800983 0.00991178511249876
"vivem" 0.00984348853233586 0 0 0 0.00982414775518224 0 0 0 0 0.0495589255624938
"volantes" 0 0 0.032123353678124 0.00595876534382076 0.0196482955103645 0 0 0 0 0
"voo" 0.0196869770646717 0 0.008030838419531 0.00595876534382076 0 0 0 0 0.0294840294840295 0
"vozes" 0 0 0.008030838419531 0.0119175306876415 0.00982414775518224 0 0.00986679822397632 0.00978282136568186 0 0.00991178511249876
"vulto" 0 0 0.008030838419531 0 0 0.00989119683481701 0.00986679822397632 0.0293484640970456 0 0.00991178511249876
"abandonado" 0 0 0.008030838419531 0 0.00982414775518224 0 0 0.00978282136568186 0.0196560196560197 0.00991178511249876
"absoluta" 0 0 0.008030838419531 0.0178762960314623 0.00982414775518224 0 0 0.00978282136568186 0 0
"absoluto" 0 0 0.016061676839062 0.0119175306876415 0.0196482955103645 0 0 0 0 0
"aceso" 0 0.0156396621832968 0 0 0.00982414775518224 0 0.0197335964479526 0.00978282136568186 0.00982800982800983 0
"ações" 0 0.0156396621832968 0.008030838419531 0.0119175306876415 0.0196482955103645 0 0 0 0 0
"acorda" 0 0.0156396621832968 0 0.0178762960314623 0 0.00989119683481701 0.00986679822397632 0 0 0
"aime" 0 0 0 0 0 0 0.0592007893438579 0 0 0
"áleas" 0 0 0 0 0 0.039564787339268 0.00986679822397632 0 0 0.00991178511249876
"alegrias" 0 0 0.008030838419531 0 0.00982414775518224 0 0.00986679822397632 0.00978282136568186 0.00982800982800983 0.00991178511249876
"ambos" 0.00984348853233586 0 0 0.00595876534382076 0 0.00989119683481701 0.0197335964479526 0 0 0.00991178511249876
"andam" 0 0.0156396621832968 0 0.00595876534382076 0.0196482955103645 0 0 0.0195656427313637 0 0
"ando" 0.00984348853233586 0 0.008030838419531 0.00595876534382076 0.00982414775518224 0.00989119683481701 0.00986679822397632 0 0 0
"angústias" 0 0 0.008030838419531 0.0178762960314623 0 0 0 0 0 0.0198235702249975
"anoitece" 0 0.093837973099781 0 0 0 0 0 0 0 0
"apaga" 0 0 0.008030838419531 0.0119175306876415 0.00982414775518224 0 0.00986679822397632 0 0 0.00991178511249876
"ária" 0 0 0 0 0 0 0.029600394671929 0.0293484640970456 0 0
"ausente" 0 0 0 0 0 0 0.0197335964479526 0.0195656427313637 0.00982800982800983 0.00991178511249876
"bárbara" 0 0.093837973099781 0 0 0 0 0 0 0 0
"baste" 0 0 0 0.0178762960314623 0 0.019782393669634 0 0.00978282136568186 0 0
"bêbado" 0 0 0.016061676839062 0.0119175306876415 0.00982414775518224 0 0 0.00978282136568186 0 0
"buscando" 0 0 0.008030838419531 0.00595876534382076 0 0 0.00986679822397632 0.00978282136568186 0 0.0198235702249975
"caiu" 0 0.0312793243665937 0 0.0178762960314623 0 0 0 0.00978282136568186 0 0
"candeeiro" 0 0.0312793243665937 0 0 0 0.019782393669634 0 0.00978282136568186 0.00982800982800983 0
"cansados" 0 0.0312793243665937 0 0.00595876534382076 0.00982414775518224 0 0 0 0 0.0198235702249975
"cantam" 0 0.0469189865498905 0 0.00595876534382076 0.00982414775518224 0 0 0 0 0.00991178511249876
"cela" 0 0 0.008030838419531 0.0178762960314623 0 0.00989119683481701 0 0.00978282136568186 0 0
"cerca" 0 0 0 0 0.00982414775518224 0.00989119683481701 0.0197335964479526 0 0.0196560196560197 0
"chamam" 0 0.0156396621832968 0 0.0178762960314623 0 0 0 0.00978282136568186 0 0.00991178511249876
"chamo" 0.0295304655970076 0 0 0 0 0 0.00986679822397632 0 0.0196560196560197 0
"chegam" 0.00984348853233586 0 0.032123353678124 0.00595876534382076 0 0 0 0 0 0
"chorando" 0 0 0 0.00595876534382076 0 0 0.00986679822397632 0 0.00982800982800983 0.0297353553374963
"chuvoso" 0 0 0 0 0.0589448865310934 0 0 0 0 0
"círculo" 0 0 0.008030838419531 0.0178762960314623 0 0.00989119683481701 0.00986679822397632 0 0 0
"cobre" 0 0 0 0 0 0.029673590504451 0 0 0.0196560196560197 0.00991178511249876
"colhe" 0 0.0156396621832968 0.016061676839062 0 0 0 0 0 0 0.0297353553374963
"come" 0 0 0.008030838419531 0.0297938267191038 0 0 0 0 0 0
"começo" 0.00984348853233586 0 0 0.0119175306876415 0 0 0.00986679822397632 0 0.00982800982800983 0.00991178511249876
"completamente" 0.00984348853233586 0 0.008030838419531 0.00595876534382076 0.0196482955103645 0.00989119683481701 0 0 0 0
"compreendo" 0.0295304655970076 0 0 0.00595876534382076 0.0196482955103645 0 0 0 0 0
"confiança" 0 0 0 0.0119175306876415 0 0.019782393669634 0 0 0 0.0198235702249975
"conforme" 0 0.0156396621832968 0.008030838419531 0.0178762960314623 0 0 0 0 0 0.00991178511249876
"conhecimento" 0 0.0156396621832968 0 0.00595876534382076 0.00982414775518224 0.00989119683481701 0 0.00978282136568186 0 0.00991178511249876
"conta" 0 0.0156396621832968 0 0.0119175306876415 0 0 0.0197335964479526 0.00978282136568186 0 0
"conter" 0 0 0.008030838419531 0 0 0 0 0.00978282136568186 0.0393120393120393 0
"continuo" 0.0196869770646717 0 0.008030838419531 0.00595876534382076 0 0 0.00986679822397632 0 0.00982800982800983 0
"contínuo" 0 0 0.016061676839062 0 0 0 0 0.0195656427313637 0 0.0198235702249975
"contos" 0.00984348853233586 0 0 0 0 0 0 0.0195656427313637 0.00982800982800983 0.0198235702249975
"conversa" 0 0 0.032123353678124 0 0.0196482955103645 0 0 0 0 0
"correndo" 0.00984348853233586 0 0.008030838419531 0.00595876534382076 0.0196482955103645 0 0 0 0.00982800982800983 0
"corrente" 0 0 0 0.00595876534382076 0.0196482955103645 0.00989119683481701 0 0 0.00982800982800983 0.00991178511249876
"costura" 0 0 0.008030838419531 0 0.039296591020729 0 0 0 0.00982800982800983 0
"cousas" 0.0196869770646717 0 0.008030838419531 0.0119175306876415 0 0 0 0 0 0.00991178511249876
"crescer" 0.0295304655970076 0 0 0.00595876534382076 0 0.00989119683481701 0 0 0.00982800982800983 0
"criada" 0.00984348853233586 0 0.008030838419531 0.0178762960314623 0.00982414775518224 0 0 0 0 0
"criou" 0 0.0625586487331874 0 0 0 0 0.00986679822397632 0 0.00982800982800983 0
"darby" 0 0 0 0.0357525920629246 0 0 0 0 0 0
"dás" 0 0 0 0 0 0.019782393669634 0 0.00978282136568186 0 0.0297353553374963
"debaixo" 0.00984348853233586 0 0.016061676839062 0 0.0196482955103645 0 0.00986679822397632 0 0 0
"dêem" 0 0 0.008030838419531 0 0.0196482955103645 0 0.029600394671929 0 0 0
"definitivamente" 0 0 0.024092515258593 0.00595876534382076 0 0 0 0 0.00982800982800983 0.00991178511249876
"dei" 0 0 0.016061676839062 0 0.00982414775518224 0.019782393669634 0.00986679822397632 0 0 0
"descida" 0 0 0 0.00595876534382076 0.00982414775518224 0.00989119683481701 0 0 0.0294840294840295 0
"desfaz" 0 0 0 0.00595876534382076 0 0.00989119683481701 0.0394671928959053 0 0 0
"desfeito" 0.00984348853233586 0 0.008030838419531 0.00595876534382076 0 0 0.00986679822397632 0.0195656427313637 0 0
"desgraça" 0 0 0.016061676839062 0 0 0.019782393669634 0 0 0.0196560196560197 0
"dessas" 0.00984348853233586 0 0.016061676839062 0 0.0196482955103645 0 0 0 0 0.00991178511249876
"disperso" 0 0 0 0.00595876534382076 0 0 0.0394671928959053 0 0.00982800982800983 0
"dizendo" 0.00984348853233586 0.0312793243665937 0.008030838419531 0 0.00982414775518224 0 0 0 0.00982800982800983 0
"dó" 0 0 0 0 0 0.00989119683481701 0.0394671928959053 0.00978282136568186 0 0
"dobrada" 0.0196869770646717 0 0 0.023835061375283 0 0 0 0 0 0
"dolorosa" 0 0 0 0.0297938267191038 0.00982414775518224 0 0 0 0 0
"donde" 0.00984348853233586 0 0.008030838419531 0.0178762960314623 0 0 0 0.00978282136568186 0 0
"dormem" 0 0 0.008030838419531 0.0178762960314623 0.00982414775518224 0 0.00986679822397632 0 0 0
"doze" 0 0 0 0 0.00982414775518224 0.019782393669634 0 0 0 0.0297353553374963
"duro" 0 0 0.008030838419531 0 0 0.019782393669634 0.0197335964479526 0 0.00982800982800983 0
"ébrio" 0 0 0 0 0.00982414775518224 0 0.0197335964479526 0.0195656427313637 0.00982800982800983 0
"enche" 0 0.0156396621832968 0.016061676839062 0 0 0.00989119683481701 0 0 0.0196560196560197 0
"encher" 0.00984348853233586 0 0 0.00595876534382076 0 0 0.00986679822397632 0 0.00982800982800983 0.0198235702249975
"encontram" 0.00984348853233586 0 0.032123353678124 0 0 0 0 0.00978282136568186 0 0
"enfant" 0 0 0 0 0 0.0593471810089021 0 0 0 0
"enleio" 0 0 0 0 0 0.00989119683481701 0.029600394671929 0.00978282136568186 0.00982800982800983 0
"entrar" 0 0 0 0.0119175306876415 0.0196482955103645 0 0.00986679822397632 0 0.00982800982800983 0
"escada" 0 0 0.008030838419531 0.0119175306876415 0.0196482955103645 0 0 0 0.00982800982800983 0
"esplendor" 0 0 0.024092515258593 0 0 0 0.00986679822397632 0.0195656427313637 0 0
"europa" 0 0 0 0.0119175306876415 0.039296591020729 0 0 0 0 0
"exatamente" 0 0.0469189865498905 0.008030838419531 0 0.0196482955103645 0 0 0 0 0
"exemplo" 0.00984348853233586 0.0312793243665937 0 0.00595876534382076 0 0 0 0 0 0.0198235702249975
"exprimir" 0.00984348853233586 0.0469189865498905 0.008030838419531 0 0.00982414775518224 0 0 0 0 0
"fada" 0 0 0.008030838419531 0 0 0.00989119683481701 0.0197335964479526 0.00978282136568186 0.00982800982800983 0
"falou" 0.0393739541293434 0 0 0 0 0 0.00986679822397632 0.00978282136568186 0 0
"fama" 0 0 0.008030838419531 0 0 0 0 0 0 0.0495589255624938
"fatal" 0 0 0 0 0 0.00989119683481701 0.00986679822397632 0 0.00982800982800983 0.0297353553374963
"fazei" 0 0 0 0.0357525920629246 0 0 0 0 0 0
"fecha" 0.00984348853233586 0.0156396621832968 0.016061676839062 0 0 0.00989119683481701 0.00986679822397632 0 0 0
"fechada" 0 0.0312793243665937 0 0 0.0196482955103645 0 0 0.00978282136568186 0.00982800982800983 0
"festejavam" 0 0 0.048185030517186 0 0 0 0 0 0 0
"fixo" 0 0 0.008030838419531 0 0.00982414775518224 0 0 0.0195656427313637 0 0.0198235702249975
"frios" 0 0 0 0.00595876534382076 0 0.00989119683481701 0 0.00978282136568186 0.0196560196560197 0.00991178511249876
"girassol" 0.0196869770646717 0.0156396621832968 0 0 0.00982414775518224 0.00989119683481701 0 0 0.00982800982800983 0
"guardador" 0.0393739541293434 0 0 0.00595876534382076 0 0 0 0 0 0.00991178511249876
"guardo" 0 0 0 0 0 0.029673590504451 0.0197335964479526 0 0 0.00991178511249876
"helahoho" 0 0 0.016061676839062 0 0.039296591020729 0 0 0 0 0
"ignorado" 0 0 0 0.00595876534382076 0 0 0.00986679822397632 0 0 0.039647140449995
"ii" 0 0 0 0.00595876534382076 0.00982414775518224 0.00989119683481701 0.00986679822397632 0.00978282136568186 0.00982800982800983 0
"imagens" 0 0 0.032123353678124 0.0119175306876415 0 0 0 0 0 0
"importância" 0.0196869770646717 0 0.024092515258593 0.00595876534382076 0 0 0 0 0 0
"incertamente" 0 0 0 0 0 0.00989119683481701 0.0197335964479526 0 0.00982800982800983 0.0198235702249975
"indefinida" 0 0 0 0.00595876534382076 0 0.029673590504451 0 0.00978282136568186 0.00982800982800983 0
"índia" 0 0 0 0 0.0589448865310934 0 0 0 0 0
"inerte" 0 0 0.008030838419531 0.0119175306876415 0 0 0.00986679822397632 0.00978282136568186 0.00982800982800983 0
"infiel" 0 0 0 0 0 0.00989119683481701 0 0.00978282136568186 0.0294840294840295 0.00991178511249876
"inglês" 0 0 0 0.0297938267191038 0.00982414775518224 0 0 0 0 0
"inteira" 0 0 0 0.0119175306876415 0 0.00989119683481701 0.00986679822397632 0 0 0.0198235702249975
"interessante" 0 0 0.008030838419531 0.00595876534382076 0.0294724432655467 0 0 0 0.00982800982800983 0
"interesse" 0.00984348853233586 0.0156396621832968 0 0 0.0196482955103645 0 0 0.00978282136568186 0 0.00991178511249876
"irei" 0.00984348853233586 0 0 0.0119175306876415 0 0 0.0197335964479526 0 0.00982800982800983 0
"lança" 0 0 0 0.0119175306876415 0.00982414775518224 0.00989119683481701 0.00986679822397632 0.00978282136568186 0 0
"larga" 0.00984348853233586 0 0 0.0178762960314623 0 0 0 0 0 0.0198235702249975
"levado" 0 0 0 0.023835061375283 0.0196482955103645 0 0 0 0 0
"levanta" 0 0.0312793243665937 0 0.00595876534382076 0 0 0 0.0195656427313637 0.00982800982800983 0
"lido" 0 0 0.016061676839062 0 0 0.019782393669634 0.00986679822397632 0 0 0.00991178511249876
"liga" 0 0.0312793243665937 0 0 0 0.029673590504451 0.00986679822397632 0 0 0
"limiar" 0 0 0 0 0 0 0.0394671928959053 0 0.0196560196560197 0
"longes" 0 0 0 0.0119175306876415 0 0.019782393669634 0 0.0195656427313637 0 0
"longínquas" 0 0 0 0.023835061375283 0.00982414775518224 0 0.00986679822397632 0 0 0
"má" 0 0 0 0 0 0.029673590504451 0.00986679822397632 0.00978282136568186 0.00982800982800983 0
"malmequeres" 0 0 0 0 0 0.019782393669634 0 0.0293484640970456 0.00982800982800983 0
"marcha" 0 0 0.024092515258593 0.00595876534382076 0 0.019782393669634 0 0 0 0
"margens" 0 0 0.016061676839062 0 0 0.00989119683481701 0.00986679822397632 0.00978282136568186 0 0.00991178511249876
"marinheiros" 0 0 0 0.0357525920629246 0 0 0 0 0 0
"marítimas" 0 0 0 0.0357525920629246 0 0 0 0 0 0
"máscara" 0 0 0 0.0178762960314623 0.00982414775518224 0 0.0197335964479526 0 0 0
"matéria" 0 0 0.024092515258593 0 0.0196482955103645 0 0 0 0 0.00991178511249876
"meditar" 0 0.0156396621832968 0 0 0 0 0.0197335964479526 0.00978282136568186 0.0196560196560197 0
"meia" 0 0.0156396621832968 0.032123353678124 0 0 0.00989119683481701 0 0 0 0
"menina" 0 0 0 0 0 0.00989119683481701 0 0.0489141068284093 0 0
"metade" 0 0 0 0 0.00982414775518224 0.00989119683481701 0.029600394671929 0 0.00982800982800983 0
"minuto" 0 0 0.032123353678124 0.0119175306876415 0 0 0 0 0 0
"moderna" 0 0 0 0.0297938267191038 0.00982414775518224 0 0 0 0 0
"monótono" 0 0 0.008030838419531 0 0.039296591020729 0 0 0 0.00982800982800983 0
"montras" 0 0 0.008030838419531 0.00595876534382076 0.0294724432655467 0 0 0.00978282136568186 0 0
"mortas" 0 0 0.008030838419531 0.0119175306876415 0 0.019782393669634 0 0.00978282136568186 0 0
"mudar" 0 0 0 0.00595876534382076 0 0 0 0 0.0294840294840295 0.0198235702249975
"naturais" 0.00984348853233586 0 0 0.0178762960314623 0.00982414775518224 0 0 0 0.00982800982800983 0
"navegadores" 0 0 0 0.0297938267191038 0 0.00989119683481701 0 0 0 0
"neles" 0 0 0 0.00595876534382076 0 0 0.00986679822397632 0.0293484640970456 0 0.00991178511249876
"nu" 0 0.0156396621832968 0.008030838419531 0.00595876534382076 0.00982414775518224 0 0 0.0195656427313637 0 0
"número" 0 0 0.008030838419531 0.00595876534382076 0.00982414775518224 0 0 0 0 0.0297353553374963
"odeio" 0 0 0 0 0 0 0 0 0 0.0594707106749926
"olá" 0.0196869770646717 0 0 0 0.039296591020729 0 0 0 0 0
"olhei" 0 0 0 0 0 0 0.00986679822397632 0.0391312854627274 0 0.00991178511249876
"orgulho" 0.00984348853233586 0 0 0.0119175306876415 0 0 0 0 0.0196560196560197 0.00991178511249876
"ossos" 0 0 0.016061676839062 0.0178762960314623 0 0 0 0 0.00982800982800983 0
"paira" 0 0 0 0 0 0.00989119683481701 0.00986679822397632 0.0195656427313637 0.0196560196560197 0
"país" 0 0 0 0.00595876534382076 0 0 0.00986679822397632 0 0.0294840294840295 0.00991178511249876
"parada" 0 0 0.024092515258593 0 0 0.00989119683481701 0 0.00978282136568186 0.00982800982800983 0
"paradas" 0 0 0.024092515258593 0.00595876534382076 0.00982414775518224 0 0 0.00978282136568186 0 0
"parecem" 0.0295304655970076 0 0.008030838419531 0 0 0.00989119683481701 0 0 0 0.00991178511249876
"parou" 0 0 0 0 0 0 0.0197335964479526 0.0293484640970456 0.00982800982800983 0
"passageiros" 0 0 0 0.023835061375283 0 0 0 0 0 0.0198235702249975
"passando" 0 0 0 0.0178762960314623 0.00982414775518224 0 0 0.00978282136568186 0.00982800982800983 0
"passasse" 0 0 0 0.00595876534382076 0 0.00989119683481701 0 0.00978282136568186 0.0196560196560197 0.00991178511249876
