"Caeiro_1" "Caeiro_2" "Caeiro_3" "Campos_1" "Campos_2" "Campos_3" "Pessoa_1" "Pessoa_2" "Pessoa_3" "Pessoa_4" "Pessoa_5" "Reis_1" "Reis_2"
"tu" 0.122743110547989 0.167322834645669 0.0982994200334218 0.16693224068594 0.158565591266695 0.0215920541240823 0.0978952520802741 0.0295887168359799 0.0788022064617809 0.0782533844588778 0.0748872125518274 0.111996837736346 0.123429899077906
"pouco" 0.0791891035793475 0.137795275590551 0.0491497100167109 0.113817436831323 0.111809070764977 0.0791708651216352 0.0783162016642193 0.0493145280599665 0.0492513790386131 0.072384380624462 0.080366764689766 0.276698069701561 0.254120380454512
"triste" 0.0395945517896737 0.0196850393700787 0.0393197680133687 0.045526974732529 0.0447236283059909 0.064776162372247 0.0783162016642193 0.157806489791893 0.157604412923562 0.154550434306284 0.162560046758845 0.0988207391791291 0.0726058229870036
"talvez" 0.142540386442825 0.167322834645669 0.147449130050133 0.113817436831323 0.0996117175906162 0.0719735137469411 0.0391581008321096 0.0986290561199329 0.147754137115839 0.0899913921277095 0.0876728342070175 0.0592924435074774 0.0726058229870036
"aos" 0.0277161862527716 0.00984251968503937 0.0393197680133687 0.136580924197587 0.1362037771137 0.0719735137469411 0.117474302496329 0.0789032448959463 0.0394011032308905 0.0704280460129901 0.0748872125518274 0.263521971144344 0.246859798155812
"olhar" 0.063351282863478 0.0196850393700787 0.0786395360267374 0.0379391456104409 0.0569209814803521 0.0791708651216352 0.0881057268722467 0.147943584179899 0.0788022064617809 0.168244776586587 0.151600942482968 0.032940246393043 0.0363029114935018
"tempo" 0.095026924295217 0.0984251968503937 0.0491497100167109 0.16693224068594 0.134170884917973 0.115157621995106 0.0881057268722467 0.108491961731926 0.0886524822695035 0.072384380624462 0.067581143034576 0.0988207391791291 0.137951063675307
"longe" 0.146499841621793 0.15748031496063 0.147449130050133 0.0227634873662645 0.0711512268504401 0.136749676119188 0.0293685756240822 0.0887661505079396 0.0591016548463357 0.0782533844588778 0.0767137299311403 0.158113182686606 0.20329630436361
"outros" 0.122743110547989 0.147637795275591 0.0688095940233953 0.16693224068594 0.107743286373524 0.107960270620412 0.0391581008321096 0.069040339283953 0.0591016548463357 0.0704280460129901 0.0785402473104532 0.138349034850781 0.123429899077906
"pensamento" 0.142540386442825 0.187007874015748 0.0884694780300796 0.0303513164883527 0.0264275985444492 0.0215920541240823 0.0783162016642193 0.157806489791893 0.147754137115839 0.13107441896862 0.129682733931213 0.0527043942288688 0.0508240760909025
"esta" 0.0752296484003801 0.0688976377952756 0.0982994200334218 0.0531148038546172 0.130105100526519 0.0791708651216352 0.0685266764561919 0.157806489791893 0.0492513790386131 0.0978167305735973 0.0894993515863304 0.0988207391791291 0.108908734480505
"todo" 0.102945834653152 0.0885826771653543 0.117959304040106 0.0834661203429699 0.132137992722246 0.215920541240823 0.0685266764561919 0.147943584179899 0.0394011032308905 0.0821660536818217 0.0821932820690789 0.032940246393043 0.0217817468961011
"seja" 0.0791891035793475 0.0590551181102362 0.0786395360267374 0.121405265953411 0.111809070764977 0.0359867568734706 0.0391581008321096 0.108491961731926 0.167454688731284 0.0997730651850693 0.0949789037242689 0.0790565913433032 0.116169316779206
"pela" 0.126702565726956 0.118110236220472 0.167109014056817 0.16693224068594 0.10367750198207 0.100762919245718 0.0489476260401371 0.0295887168359799 0.0788022064617809 0.0841223882932937 0.0894993515863304 0.0592924435074774 0.0508240760909025
"cada" 0.146499841621793 0.177165354330709 0.127789246043448 0.0682904620987935 0.0772499034376207 0.0719735137469411 0.00978952520802741 0.0394516224479732 0.0689519306540583 0.0508646998982706 0.0584485561380117 0.276698069701561 0.246859798155812
"depois" 0.158378207158695 0.137795275590551 0.0491497100167109 0.151756582441763 0.121973531743612 0.0935655678710235 0.0685266764561919 0.0394516224479732 0.108353033884949 0.072384380624462 0.0767137299311403 0.0592924435074774 0.0653452406883032
"saber" 0.122743110547989 0.0984251968503937 0.127789246043448 0.0607026329767054 0.0569209814803521 0.0935655678710235 0.0881057268722467 0.0887661505079396 0.197005516154452 0.119336411299789 0.113244077517398 0.0197641478358258 0.0145211645974007
"sim" 0.102945834653152 0.108267716535433 0.0786395360267374 0.174520069808028 0.14230245370088 0.0791708651216352 0.0391581008321096 0.0789032448959463 0.137903861308117 0.0684717114015181 0.0694076604138888 0.0592924435074774 0.0508240760909025
"momento" 0.0752296484003801 0.0492125984251969 0.0884694780300796 0.0834661203429699 0.0630196580675327 0.0791708651216352 0.0978952520802741 0.0493145280599665 0.0788022064617809 0.105642069019485 0.0968054211035818 0.131760985572172 0.181514557467509
"gente" 0.0871080139372822 0.0590551181102362 0.127789246043448 0.0986417785871462 0.164664267853876 0.2447099467396 0.0587371512481645 0.0591774336719598 0.0197005516154452 0.0684717114015181 0.0730606951725146 0 0
"mal" 0.0712701932214127 0.0590551181102362 0.0786395360267374 0.0682904620987935 0.0548880892846252 0.0215920541240823 0.146842878120411 0.0591774336719598 0.206855791962175 0.123249080522733 0.122376664413962 0.0527043942288688 0.0508240760909025
"sombra" 0.0514729173265759 0.0590551181102362 0.0688095940233953 0.0607026329767054 0.0426907361102641 0.00719735137469411 0.156632403328439 0.157806489791893 0.0788022064617809 0.113467407465373 0.118723629655336 0.125172936293563 0.145211645974007
"num" 0.095026924295217 0.0688976377952756 0.0884694780300796 0.091053949465058 0.10977617856925 0.0575788109975529 0.137053352912384 0.0789032448959463 0.0985027580772262 0.101729399796541 0.0949789037242689 0.0263521971144344 0.0217817468961011
"ninguém" 0.0593918276845106 0.0590551181102362 0.0589796520200531 0.0531148038546172 0.0528551970888984 0.0215920541240823 0.107684777288302 0.11835486734392 0.118203309692671 0.121292745911261 0.126029699172588 0.0790565913433032 0.108908734480505
"luz" 0.126702565726956 0.206692913385827 0.0589796520200531 0.0607026329767054 0.073184119046167 0.0575788109975529 0.0489476260401371 0.108491961731926 0.0985027580772262 0.103685734408013 0.107764525379459 0.0131760985572172 0.0145211645974007
"ainda" 0.0554323725055432 0.0492125984251969 0.0884694780300796 0.091053949465058 0.0630196580675327 0.064776162372247 0.107684777288302 0.128217772955913 0.0788022064617809 0.127161749745677 0.111417560138085 0.0461163449502602 0.0508240760909025
"vem" 0.0475134621476085 0.0295275590551181 0.0491497100167109 0.121405265953411 0.134170884917973 0.0575788109975529 0.107684777288302 0.0887661505079396 0.0985027580772262 0.0860787229047656 0.0913258689656432 0.0724685420646946 0.0435634937922021
"também" 0.0871080139372822 0.0984251968503937 0.0589796520200531 0.0758782912208817 0.132137992722246 0.15834173024327 0.0783162016642193 0.0197258112239866 0.118203309692671 0.0802097190703498 0.0767137299311403 0.0395282956716516 0.0217817468961011
"terra" 0.162337662337662 0.147637795275591 0.157279072053475 0.0607026329767054 0.0670854424589864 0.0215920541240823 0.0587371512481645 0.0591774336719598 0.0886524822695035 0.0704280460129901 0.0748872125518274 0.118584887014955 0.123429899077906
"menos" 0.146499841621793 0.15748031496063 0.127789246043448 0.128993095075499 0.0955459331991624 0.0575788109975529 0.0293685756240822 0.108491961731926 0.0295508274231678 0.0547773691212145 0.0584485561380117 0.118584887014955 0.108908734480505
"sua" 0.0910674691162496 0.078740157480315 0.0884694780300796 0.0531148038546172 0.0487894126974447 0.0575788109975529 0.0293685756240822 0.069040339283953 0.0788022064617809 0.0762970498474059 0.0821932820690789 0.230581724751301 0.225078051259711
"sono" 0.0356350966107064 0.0492125984251969 0.00982994200334218 0.189695728052204 0.073184119046167 0.00719735137469411 0.107684777288302 0.167669395403886 0.128053585500394 0.105642069019485 0.111417560138085 0.0395282956716516 0.0435634937922021
"dor" 0.0118783655369021 0.00984251968503937 0.00982994200334218 0.0227634873662645 0.0345591673273566 0.0431841082481647 0.107684777288302 0.11835486734392 0.128053585500394 0.148681430471868 0.158907012000219 0.0461163449502602 0.0363029114935018
"vai" 0.0475134621476085 0.0393700787401575 0.0884694780300796 0.0303513164883527 0.0630196580675327 0.0719735137469411 0.0587371512481645 0.0986290561199329 0.128053585500394 0.113467407465373 0.122376664413962 0.0461163449502602 0.0363029114935018
"ar" 0.0791891035793475 0.0688976377952756 0.0589796520200531 0.0227634873662645 0.0508223048931715 0.1223549733698 0.117474302496329 0.069040339283953 0.128053585500394 0.107598403630957 0.104111490620833 0.0527043942288688 0.0363029114935018
"rio" 0.0989863794741844 0.0590551181102362 0.196598840066844 0 0.0548880892846252 0.0791708651216352 0.0391581008321096 0.0789032448959463 0.108353033884949 0.0762970498474059 0.0748872125518274 0.171289281243824 0.116169316779206
"mãos" 0.0514729173265759 0.0393700787401575 0.0688095940233953 0.0303513164883527 0.0792827956333476 0.064776162372247 0.0489476260401371 0.0591774336719598 0.0394011032308905 0.0860787229047656 0.0767137299311403 0.19105342907965 0.174253975168809
"árvores" 0.197972758948369 0.127952755905512 0.334218028113634 0.091053949465058 0.0548880892846252 0 0.0489476260401371 0.128217772955913 0.0197005516154452 0.0489083652867987 0.0493159692414473 0.0592924435074774 0.0871269875844043
"existe" 0.233607855559075 0.31496062992126 0.127789246043448 0.0151756582441763 0.00813156878290744 0.00719735137469411 0.0195790504160548 0.0789032448959463 0.118203309692671 0.0802097190703498 0.080366764689766 0.032940246393043 0.0435634937922021
"ti" 0.0475134621476085 0.0590551181102362 0.0786395360267374 0.144168753319675 0.107743286373524 0.00719735137469411 0.0685266764561919 0.0394516224479732 0.0886524822695035 0.074340715235934 0.067581143034576 0.131760985572172 0.108908734480505
"sabe" 0.114824200190054 0.0885826771653543 0.0982994200334218 0.0531148038546172 0.0548880892846252 0.0503814596228588 0.107684777288302 0.0591774336719598 0.0689519306540583 0.0860787229047656 0.0858463168277046 0.065880492786086 0.0871269875844043
"vê" 0.0910674691162496 0.0885826771653543 0.137619188046791 0.0227634873662645 0.0325262751316298 0 0.156632403328439 0.0887661505079396 0.0788022064617809 0.0997730651850693 0.0949789037242689 0.0790565913433032 0.0871269875844043
"antes" 0.186094393411467 0.206692913385827 0.137619188046791 0.0531148038546172 0.0447236283059909 0.0503814596228588 0.0391581008321096 0.069040339283953 0.00985027580772262 0.0449956960638548 0.0493159692414473 0.151525133407998 0.152472228272707
"às" 0.130662020905923 0.078740157480315 0.176938956060159 0.0682904620987935 0.115874855156431 0.143947027493882 0.0685266764561919 0.0197258112239866 0.0197005516154452 0.035214023006495 0.0310507954483187 0.118584887014955 0.0943875698831046
"morte" 0.063351282863478 0.0688976377952756 0.0491497100167109 0.091053949465058 0.0752170112418938 0.0575788109975529 0.0881057268722467 0.11835486734392 0.0591016548463357 0.0782533844588778 0.0785402473104532 0.0922326899005205 0.0943875698831046
"agora" 0.0871080139372822 0.147637795275591 0.0982994200334218 0.0379391456104409 0.0914801488077087 0.15834173024327 0.0685266764561919 0.0591774336719598 0.0394011032308905 0.0626027075671023 0.0657546256552631 0.032940246393043 0.0435634937922021
"penso" 0.186094393411467 0.177165354330709 0.186768898063501 0.0834661203429699 0.0345591673273566 0.0143947027493882 0.0587371512481645 0.069040339283953 0.0591016548463357 0.0626027075671023 0.0639281082759502 0.0527043942288688 0.0508240760909025
"frio" 0.063351282863478 0.078740157480315 0.0294898260100265 0.045526974732529 0.0569209814803521 0.1223549733698 0.0587371512481645 0.0789032448959463 0.18715524034673 0.0821660536818217 0.0767137299311403 0.065880492786086 0.0653452406883032
"vão" 0.0237567310738042 0.0196850393700787 0.00982994200334218 0.0151756582441763 0.0243947063487223 0.0143947027493882 0.0881057268722467 0.216983923463852 0.128053585500394 0.117380076688317 0.120550147034649 0.0592924435074774 0.0653452406883032
"universo" 0.170256572695597 0.187007874015748 0.137619188046791 0.0986417785871462 0.130105100526519 0.064776162372247 0.0293685756240822 0.0197258112239866 0.00985027580772262 0.037170357617967 0.0292242780690058 0.032940246393043 0.0217817468961011
"mesma" 0.130662020905923 0.147637795275591 0.0786395360267374 0.159344411563852 0.0853814722205282 0.0863682164963294 0.0489476260401371 0.0591774336719598 0.0295508274231678 0.037170357617967 0.0365303475862573 0.0856446406219118 0.0943875698831046
"lhe" 0.162337662337662 0.137795275590551 0.196598840066844 0.0682904620987935 0.0508223048931715 0.0143947027493882 0.00978952520802741 0.0493145280599665 0.0492513790386131 0.0567337037326864 0.0584485561380117 0.0856446406219118 0.0943875698831046
"verdade" 0.0712701932214127 0.0688976377952756 0.0491497100167109 0.0682904620987935 0.0487894126974447 0.064776162372247 0.0587371512481645 0.069040339283953 0.147754137115839 0.0802097190703498 0.080366764689766 0.0856446406219118 0.0726058229870036
"viver" 0.0514729173265759 0.0492125984251969 0.0786395360267374 0.091053949465058 0.0609867658718058 0.0431841082481647 0.0978952520802741 0.0493145280599665 0.0591016548463357 0.0919477267391815 0.0840197994483917 0.0592924435074774 0.0726058229870036
"vez" 0.106905289832119 0.118110236220472 0.0884694780300796 0.0986417785871462 0.0914801488077087 0.165539081617965 0.0293685756240822 0.0295887168359799 0.0886524822695035 0.0528210345097425 0.0474894518621345 0.0395282956716516 0.0217817468961011
"criança" 0.122743110547989 0.137795275590551 0.0786395360267374 0.0303513164883527 0.0670854424589864 0.0143947027493882 0.117474302496329 0.0591774336719598 0.0591016548463357 0.0802097190703498 0.0821932820690789 0.0065880492786086 0.00726058229870036
"querer" 0.0673107380424454 0.0688976377952756 0.0688095940233953 0.0303513164883527 0.0203289219572686 0.0215920541240823 0.156632403328439 0.0986290561199329 0.0492513790386131 0.0958603959621254 0.104111490620833 0.0527043942288688 0.0798664052857039
"sentido" 0.154418751979728 0.177165354330709 0.167109014056817 0.0607026329767054 0.0447236283059909 0.0359867568734706 0.127263827704356 0.0394516224479732 0 0.0684717114015181 0.0621015908966374 0.0263521971144344 0.0217817468961011
"tua" 0.0395945517896737 0.0492125984251969 0.0294898260100265 0.045526974732529 0.0853814722205282 0.0215920541240823 0.0391581008321096 0.0986290561199329 0.0394011032308905 0.0958603959621254 0.0968054211035818 0.0461163449502602 0.0363029114935018
"haver" 0.0593918276845106 0.0688976377952756 0.0589796520200531 0.0379391456104409 0.073184119046167 0.0287894054987765 0.137053352912384 0.069040339283953 0.0886524822695035 0.0939040613506534 0.0840197994483917 0 0
"voz" 0.0158378207158695 0.0196850393700787 0.0294898260100265 0.0303513164883527 0.0447236283059909 0.107960270620412 0.107684777288302 0.138080678567906 0.0394011032308905 0.0997730651850693 0.104111490620833 0.0395282956716516 0.0290423291948014
"chuva" 0.063351282863478 0.0492125984251969 0.108129362036764 0.00758782912208817 0.0223618141529955 0.0215920541240823 0.0978952520802741 0.0986290561199329 0.108353033884949 0.0958603959621254 0.113244077517398 0.0197641478358258 0.0145211645974007
"lado" 0.0554323725055432 0.0885826771653543 0.0294898260100265 0.106229607709234 0.0894472566119819 0.1223549733698 0.0685266764561919 0.0789032448959463 0.0591016548463357 0.0606463729556303 0.0566220387586988 0.0131760985572172 0.0290423291948014
